Sao Tome and Principe	0.2393107930000724	6.602059996000037
Bangtladesh	51.51057000000003	-0.19673999999997704
Austrailia	-19.849999999999966	-62.516669999999976
Kashmir	33.91667000000007	76.66667000000007
Astria	49.111060000000066	18.927620069392376
Yugosalvia	45.7421899489296	21.22826994503444
Burkina Faso	12.286319460000072	-1.7441041949999772
Karjat	18.550430000000063	75.00908000000004
HMS Eagle	43.69518000000005	-116.35071999999997
Mйxico	19.431940000000054	-99.13314999999994
Wales	52.33715365000006	-3.7652222779999533
Tuva Republic	51.585503361000065	94.79574196600004
Kenya	0.5284306580000475	37.88969855200003
O'Neal-Cooper house	35.55372997446483	-82.53889004053885
Brisbane Queensland Australia	-27.46843999999993	153.02334000000008
Indonesia to Singapore	-6.922709999999938	107.60394000000008
Beijing Huairou District Yang Song County Xingmei Film Studio	40.32353000000006	116.63076000000001
Dubai to Southampton	50.909970000000044	-1.4070899999999256
Principality of Monaco	43.73170451200008	7.424355000000048
The Movement Gym	17.399517037248074	102.77379727639254
Irleand	38.81566000000004	-80.46174999999994
Veneuzela	7.120733800000039	-66.16282028899997
6971 AB Brummen	52.08750600000006	6.157504000000046
North West Greenland	38.96465000000006	20.74198000000007
Flow - Wellness and Training	47.885230000000035	13.041970000000049
Democratic Republic of the Congo	-2.8621850039999686	23.615704764000043
Netherlands	52.24937529300007	5.616126398000063
Haiti	19.000000000000057	-72.41666999999995
Granja Viana Sгo Paulo Brazil	-23.586749999999938	-46.83580999999998
Marshall Islands	7.069111712000051	171.2953100000001
Sandoy	53.06580000000008	105.12261000000007
Russia	61.989526183000066	96.80537153400007
and Danny head to the temple is the Korail station located at 240 Jungang Ro Dong Gu Daejeon Ko300720 Kr	36.32257000000004	127.43823000000009
Escola de Cinema Darcy Ribeiro	-22.90138003639163	-43.17651997117923
Scotland UK	56.84035238100006	-4.181254257999967
St Patrick's Cathedral Park	40.7588499660976	-73.9769399559996
North Lanarkshire	55.874919129000034	-3.94847495099998
Canada	60.108670000000075	-113.64257999999995
Republic of Panama	8.939604460000055	-79.97292613699994
General Hughes St. Iloilo City	10.689826372943633	122.57651119338257
NY 10804	40.93897000000004	-73.79388999999998
Greater Manchester	53.51514866400004	-2.284242211999981
Ireland	53.17587984600004	-8.14600614699998
Rhuddlan Studios	53.292680000000075	-3.4636999999999603
Zagreb	45.807240000000036	15.967570000000023
Las Brisas de Propatria. Caracas. Venezuela	10.50465078377299	-66.84903726089215
East Timor	-8.826458775999981	125.85326773800011
Taiwan	23.752816021000058	120.95346396100001
Square Seven Coffee House	51.55818000000005	-1.7821599999999762
Republic of Korea	36.35627096300004	127.80639593300009
Louisiana	30.18584616700008	-91.42641999999995
Paris	48.85717000000005	2.3414000000000215
USS Franklin	35.92450000000008	-86.87042999999994
Yukon High School	35.48838992166361	-97.7265099594611
South Korea	36.35627096300004	127.80639593300009
Virginia USA	37.51282050400005	-78.69794871299996
Transylvania	32.68513000000007	-91.18092999999999
Pontiac Street Oxford Michigan USA	42.81728248135349	-83.26741637344612
Southwest China	22.272460000000024	114.12219000000005
Red Sea	20.000000000000057	36.00000000000006
The Indies	-29.73825999999997	31.079530000000034
Norwich	52.62250000000006	1.294900000000041
Rome Italy	41.90322000000003	12.495650000000069
Prison of Oudenaarde	50.84260000000006	3.6086200000000304
Fort Carrй Antibes	43.59114000000005	7.126480000000072
Yugoslavia	45.7421899489296	21.22826994503444
Schweiz	46.79981744200006	8.245024096000066
CA 91352	34.23348590000006	-118.39979739999995
Bngladesh	51.51057000000003	-0.19673999999997704
West Sumatra	-0.9999999999999432	100.50000000000006
Stamullen	53.62861000000004	-6.26201999999995
South Italy	42.833330000000046	12.833330000000046
Netherlands Film and Television Academy	52.24937529300007	5.616126398000063
Kemp Jordan	31.248189480000065	36.78810430300007
CSUN Transit Station	13.825290000000052	100.57195000000007
San Josй; Costa Rica	9.972837179000066	-84.19631843899998
Harstine Island	47.231760000000065	-122.88624999999996
Turkish Republic of North Cyprus	35.28032622500007	33.60097732200006
Beilen	52.85772000000003	6.5160900000000765
Belfast Northern Ireland	54.59534000000008	-5.934549999999945
Campal Goa	-2.32066999999995	119.3147100000001
Adirondack Park of New York State	43.45624000000004	-73.69540999999998
Sibling	54.6117700294304	25.120959999423118
Arizona USA	34.29301645100003	-111.66475398799997
Savannah Theatre	32.07783994936326	-81.09674997056962
Greece	39.00000000000006	22.000000000000057
South Carolina	33.90386340900005	-80.89375234699997
The Democratic Republic of Congo	-2.8621850039999686	23.615704764000043
Siberia	-23.899999999999977	-66.86666999999994
Оle-de-France 75004 France	48.85427500000003	2.3614671030000522
La Casita Producciones	41.85117998889156	0.2912899194992367
Mediterranean Sea	35.00000000000006	20.000000000000057
West Yorkshire	53.74315635100004	-1.6889414169999668
Dutch West Indies	20.000000000000057	-69.99999999999994
Bosnia and Herzegovina	44.168254123000054	17.785249916000055
Mexico to New Zealand	-36.85513999999995	174.7461800000001
Cumberland Park SA	-34.97244999999998	138.58888000000002
Florida USA	28.56604489500006	-81.68864878999995
North Sea near Heligoland	54.18145000000004	7.890280000000075
Ethiopia	8.619088938000061	39.644750130000034
Isla Mujeures Mexico	26.093135428284267	-98.32516789919595
Vatican City State	41.90225000000004	12.45330000000007
Dominican Republic	18.89668483400004	-70.49003617099999
Еsane	11.650000000000034	-0.46666999999996506
UK.	53.40838660500003	-1.9695595439999352
Alpi del Brenta	51.59134000000006	4.77168000000006
Kazhachstan	48.18310616400004	67.19504548200007
New York	40.71455000000003	-74.00713999999994
CA 91505 USA	34.15592000000004	-118.34320999999994
Cuba	22.000000000000057	-79.49999999999994
Gold Coast. Australia	-28.00195999999994	153.42857000000004
Santa Fe Drive Arts District	35.468703	-97.51418100000001
Lesser Antilles	15.439100000000053	-61.345959999999934
CA 91502	34.17378990000003	-118.30558999999994
Queensland. Australia	-22.565347275999954	144.5490159730001
Fertй-Allais airport	48.49800000000005	2.3430000000000746
South Melbourne 3205 Victoria Australia	-37.83781499999995	144.95720000000006
Andorre	42.54530320100008	1.5762863020000282
Singapore	1.3534439970000562	103.81650913600004
Arctic Ocean	80.24051900000006	-1.699374999999975
MD USA	38.81819928400006	-76.15872999999993
LaCienega and Jefferson Los Angeles Metro Rail	34.02684000000001	-118.375434
Western Australia	-25.470436589999963	122.18072883400009
5-7 08038 Barcelona	41.36234500000006	2.1527845330000446
Eastern Ukraine	50.40809000000007	30.48508000000004
Snug Harbor Cultural Center and Botanical Garden	40.64528000000007	-74.10457999999994
Taipei	25.037370000000067	121.56355000000008
International Camel Center - Israel	32.803330000000074	34.98660000000007
Tyrrhenian Sea	40.00000000000006	12.000000000000057
Belgium	50.640682937000065	4.661070427000027
East Nepal	33.84297000000004	-117.90422999999998
School House Kitchen & Libations 5660 Olde Wadsworth Blvd	39.79973000000007	-105.08145999999999
NY 10538	40.93180640000003	-73.75592229999995
v	-33.05223999999998	-71.60217999999998
Bornйo	1.0000000000000568	114.00000000000011
NJ	39.61334835300005	-74.72856499999995
St Helena	-15.96527132999995	-5.707392691999928
Warren Dunes	42.68719288931986	-73.83593388090456
off the shores of Monaco	45.62967515529757	-89.3243936878628
France	46.55941704400004	2.5505399530000545
Lienvegen 59 3580 Geilo Norway	60.534694227485836	8.219416228267262
Labuk Bay Proboscis Monkey Sanctuary - Borneo	5.923960000000022	117.81463000000008
Midway Islands	28.228000000000065	-177.39199999999997
Sunshine Coast QLD Australia	-26.65014999999994	153.06632000000002
Sherman Oaks Canada	34.15106000000003	-118.44433999999995
Vancouver - Corner Robson Str / Beatty Str	49.27761000000001	-123.1139925
Ohio	40.41305679900006	-82.71121518599995
Patan Durbar Square	27.673490000000072	85.32519000000008
Antibes	43.58014000000003	7.121300000000076
Argentinia	-33.99999999999994	-63.99999999999994
Spokane Valley WA 99216	47.70680500000006	-117.21117499999997
MD 21054	39.038400000000024	-76.68137999999993
Argentina	-35.49575818399995	-65.07154210799996
Russian Federation	61.989526183000066	96.80537153400007
Budapest	47.49972000000008	19.055080000000032
Faroe Islands	62.07111675700003	-6.892303173999949
Panchkula	30.704570000000047	76.86396000000008
Latin America	25.94025000000005	-80.32336999999995
St Lucia	13.898639726000056	-60.967300455999975
Israel the West Bank Palestine	31.904214997622113	35.2057287828638
South of France	40.831909952247806	-73.8662799633562
Torquay	50.46788000000004	-3.5437299999999254
Nevada	39.356482037000035	-116.65543640499999
WA 99207	47.68065000000007	-117.38023999999996
Dublin City Council	34.420810000000074	-78.46715999999998
Signapore	1.2901800000000208	103.85199000000006
portugal	39.59313904600003	-8.519812989999934
Occupied Palestine	31.91271978700007	35.204684057000065
WA 99224	47.64285380000007	-117.5558605
MaryAnn Viator	20.67716000000007	-101.33266999999995
3311 XR Dordrecht	51.81459000000005	4.669880500000033
Nottingham	52.94921000000005	-1.1439099999999485
NYC	40.71455000000003	-74.00713999999994
Islandmagee	54.82765000000006	-5.724049999999977
Madrid Spain	40.42028000000005	-3.7057699999999727
Croazia	45.11867958500005	15.435623834000069
East William Street.	54.890910000000076	-2.9287599999999543
Celebrity Medical Center	42.35557000000006	-83.05435999999997
Scandic Norra Bantorget	59.3368399233944	18.05643004385711
Portage Michigan 49002	42.223820000000046	-85.58501999999999
Dubai	25.269510000000025	55.30884000000003
Abu Dhabi	24.46918000000005	54.37173000000007
USA 90018	34.032475100000056	-118.32679749999994
Jerusalem to Damascus	31.780030000000068	35.21873000000005
5007	40.73718000000008	19.849870000000067
United Kingdom	53.40838660500003	-1.9695595439999352
Southern Ground Saloon	28.08326002553525	-82.45147007328741
Tьrkiye	4.602190000000064	-74.06734999999998
Cincinnati Ohio	39.162000000000035	-84.45688999999999
Calgary Alberta Canada	51.04532000000006	-114.06300999999996
Peter van Dijk Projects & Investments office	15.81326000000007	78.04011000000008
Californa	48.46340000389521	35.04875008050087
RI	41.48871294000003	-71.45431946699995
Var France	43.44162182400004	6.24452356200004
Monaco	43.73170451200008	7.424355000000048
Gasteiz	42.84227000000004	-2.683589999999981
Broad Street Oxford	39.78244179646658	-75.97375148693015
Guinea-Bissau	12.010130157000049	-14.984960920999981
Povlen	44.137500000000045	19.731940000000066
Winnersh Berkshire	51.43097000000006	-0.8821699999999737
The Amusing Turks Studio/Istanbul	41.01384000000007	28.94966000000005
Nvisionate Studios	52.273410066074135	104.3522900089442
